kind,group,title,source,output,lines,chars,dimensions,concepts,sha1
书籍章节,092_Do Artifacts Have Politics,Technical Arrangements as Forms of Order,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\092_Do Artifacts Have Politics\02_Technical Arrangements as Forms of Order.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\092_Do Artifacts Have Politics\02_Technical Arrangements as Forms of Order_知识体系分析.md,35,13872,技术思维与制造逻辑；设计本体与问题域；历史语境与社会机制；人物机构与案例网络,符号系统；研究范式,b7bb563061e44c336ab1867b9c8924ed3e712d92
书籍章节,092_Do Artifacts Have Politics,Inberently Political Technologies,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\092_Do Artifacts Have Politics\03_Inberently Political Technologies.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\092_Do Artifacts Have Politics\03_Inberently Political Technologies_知识体系分析.md,117,26150,历史语境与社会机制；技术思维与制造逻辑；设计本体与问题域；人物机构与案例网络,功能主义；符号系统；社会分工；创造性；研究范式,cdb28c947f2491bda9683018cce57d90a7eba044
书籍章节,093_Domesticating the World African Consumerism and the Genealog,前言与目录,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\00_前言与目录.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\00_前言与目录_知识体系分析.md,1109,395232,历史语境与社会机制；材料媒介与形式语言；设计本体与问题域；技术思维与制造逻辑,广义设计；功能主义；系统集成；标准化；材料转化；视觉传达；符号系统；研究范式,d494552a9baef2f5b7dfab95cc86c4b80240ffa4
书籍章节,093_Domesticating the World African Consumerism and the Genealog,Chapter 1: Similitude and Global Relationships,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\01_Chapter 1_ Similitude and Global Relationships.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\01_Chapter 1_ Similitude and Global Relationships_知识体系分析.md,169,15445,历史语境与社会机制；人物机构与案例网络；设计本体与问题域；材料媒介与形式语言,符号系统；研究范式,d17b98b6048e906295291d130c9fb7eb45b3a989
书籍章节,093_Domesticating the World African Consumerism and the Genealog,Chapter 2: The Social Logics of Need,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\02_Chapter 2_ The Social Logics of Need.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\02_Chapter 2_ The Social Logics of Need_知识体系分析.md,161,23125,历史语境与社会机制；人物机构与案例网络；设计本体与问题域；方法过程与研究范式,功能主义；符号系统；研究范式,dd9772a977773033078a0550d9c3c44c5d2f9a2b
书籍章节,093_Domesticating the World African Consumerism and the Genealog,Chapter 3: The Global Repercussions of Consumerism,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\03_Chapter 3_ The Global Repercussions of Consumerism.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\03_Chapter 3_ The Global Repercussions of Consumerism_知识体系分析.md,243,31573,历史语境与社会机制；人物机构与案例网络；技术思维与制造逻辑；设计本体与问题域,系统集成；符号系统；社会分工；研究范式,7c3f82a5454f16c00b6a8361ed7e1df4e5f05186
书籍章节,093_Domesticating the World African Consumerism and the Genealog,Chapter 4: Cosmopolitanism and Cultural Domestication,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\04_Chapter 4_ Cosmopolitanism and Cultural Domestication.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\04_Chapter 4_ Cosmopolitanism and Cultural Domestication_知识体系分析.md,41,6635,历史语境与社会机制；人物机构与案例网络；设计本体与问题域；材料媒介与形式语言,视觉传达,6c75528ba08ce688222fe471672ce71e24224c89
书籍章节,093_Domesticating the World African Consumerism and the Genealog,"18. Ibid., 29.","C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\05_18. Ibid., 29.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\05_18. Ibid., 29_知识体系分析.md",196,16900,历史语境与社会机制；人物机构与案例网络；设计本体与问题域；材料媒介与形式语言,系统集成；研究范式,6653e3c123ad3bfcad21bbffaf73ce13c12d3983
书籍章节,093_Domesticating the World African Consumerism and the Genealog,Chapter 5: Symbolic Subjection and Social Rebirth,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\06_Chapter 5_ Symbolic Subjection and Social Rebirth.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\06_Chapter 5_ Symbolic Subjection and Social Rebirth_知识体系分析.md,255,27123,人物机构与案例网络；历史语境与社会机制；设计本体与问题域；材料媒介与形式语言,功能主义；符号系统；研究范式,33e2ff4be1a32ae4c9e78fa4555a489e3b32145c
书籍章节,093_Domesticating the World African Consumerism and the Genealog,Chapter 6: Picturesque Contradictions,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\093_Domesticating the World African Consumerism and the Genealog\07_Chapter 6_ Picturesque Contradictions.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\093_Domesticating the World African Consumerism and the Genealog\07_Chapter 6_ Picturesque Contradictions_知识体系分析.md,2260,117615,历史语境与社会机制；人物机构与案例网络；设计本体与问题域；材料媒介与形式语言,系统集成；标准化；视觉传达；符号系统；社会分工；研究范式,f8cccfa2d7aff5c9bfc269fada44eab885455b75
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,前言与目录,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\00_前言与目录.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\00_前言与目录_知识体系分析.md,1145,179803,人物机构与案例网络；设计本体与问题域；材料媒介与形式语言；历史语境与社会机制,广义设计；功能主义；标准化；符号系统；研究范式,c834cbf2385e9f529aacda4ae24997bea9da8b86
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,SOMMAIRE DU FASCICULE D'HIVER 1g23,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\01_SOMMAIRE DU FASCICULE D'HIVER 1g23.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\01_SOMMAIRE DU FASCICULE D'HIVER 1g23_知识体系分析.md,1149,128659,设计本体与问题域；人物机构与案例网络；材料媒介与形式语言；历史语境与社会机制,功能主义；系统集成；标准化；视觉传达；符号系统；创造性；研究范式,cb1624ad5cb9a46e8d4a2079f9361fb575e8cd67
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,Two lanterns,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\02_Two lanterns.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\02_Two lanterns_知识体系分析.md,844,119344,设计本体与问题域；人物机构与案例网络；材料媒介与形式语言；历史语境与社会机制,功能主义；视觉传达；符号系统；创造性,c5f429d782e6cc039c1cc9aeb905be50be9414af
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,Individual Exhibitions,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\03_Individual Exhibitions.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\03_Individual Exhibitions_知识体系分析.md,60,4403,人物机构与案例网络；设计本体与问题域；历史语境与社会机制；材料媒介与形式语言,系统集成；符号系统,9db5c2194c4d15b375c36344b28b6ca61e080a5b
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,Exhibitions,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\04_Exhibitions.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\04_Exhibitions_知识体系分析.md,21,444,人物机构与案例网络；历史语境与社会机制；设计本体与问题域；材料媒介与形式语言,,20405fbbe69de82f797ea9b3ad1269c91e13dd44
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,Provenance,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\05_Provenance.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\05_Provenance_知识体系分析.md,165,2907,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；技术思维与制造逻辑,视觉传达；符号系统,3704cde1ec7ddc18063cfb57e6b6fa1740df4e1f
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,"Panels, Doors, and Friezes","C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\06_Panels, Doors, and Friezes.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\06_Panels, Doors, and Friezes_知识体系分析.md",1269,13641,材料媒介与形式语言；设计本体与问题域；技术思维与制造逻辑；历史语境与社会机制,视觉传达；符号系统,22857551ee08873b4de95b2b29f9d83d2383f048
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,"Bookeases, Cupboards,","C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\07_Bookeases, Cupboards,.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\07_Bookeases, Cupboards,_知识体系分析.md",602,6113,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；技术思维与制造逻辑,视觉传达；符号系统,0107de54707ffd0a379611842d2eaf92d532c280
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,Mirrors,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\08_Mirrors.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\08_Mirrors_知识体系分析.md,202,1942,材料媒介与形式语言；人物机构与案例网络,视觉传达,c757e4c8922f5effa79970ba22bc64f22efaa605
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,Miscellaneous,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\09_Miscellaneous.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\09_Miscellaneous_知识体系分析.md,2244,32696,人物机构与案例网络；设计本体与问题域；历史语境与社会机制；材料媒介与形式语言,视觉传达；符号系统,e3809fa8e0f649afccf2d336984f6a459beac697
书籍章节,094_Eileen Gray Architectdesigner (Peter Adam,(continued from front flap),C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\094_Eileen Gray Architectdesigner (Peter Adam\10_continued from front flap.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\094_Eileen Gray Architectdesigner (Peter Adam\10_continued from front flap_知识体系分析.md,34,2943,人物机构与案例网络；历史语境与社会机制；设计本体与问题域；材料媒介与形式语言,符号系统,dc07afa79f726cbf7adba4876dc1fee23e0bd6f9
